"id","name","date","dating_notes","xlong","ylat","date_type","morph","azimuth","area","trait_1","trait_2","trait_3","trait_4","trait_5","trait_6","trait_7","trait_8","xeast","ynorth"
386,"Chedei (Pr.)",970,"Also known as Wat Chedi or Chedei. An 11th century brick temple that was modified with the construction of a stupa in the 17-18th centuries. (Aymonier 1901: 395; Lajonquière 1911:123–24). 2011 survey by the Greater Angkor Project identified artifacts associated with a possible Pre-Angkorian occupation in the area. There is also a lintel that dates to this time period (Polkinghorne 2007).",103.79806,13.3268,"empirical","causeway_2",91.287319,20907.61895,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,369834.2,1473585
387,"Kouk Leav",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78942,13.53627,"regression","square",84.692342,4965.213987,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,369002.3,1496764
388,"Khrus (Pr.)",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79168,13.61526,"regression","causeway_2",90,1976.005064,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,369288,1505500
389,"Kouk Kou",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.74126,13.67229,"regression","horseshoe_east",68.848949,1941.655168,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,363865.2,1511838
390,"Kouk Khvean",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.71673,13.65643,"regression","horseshoe_east",83.360736,1058.816622,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,361209.1,1510102
391,"Kôk Krâbei Riel",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78061,13.35877,"regression","horseshoe_east",90,1199.718573,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,367941.6,1477133
392,"Boeng Kray",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79051,13.38969,"regression","horseshoe_east",88.090795,1642.223844,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,369044.1,1480553
393,"Wat Athvea",1149.5,"Wat Athvea is a 12th century temple, with similarities to Angkor Wat (Aymonier 1901: 399). There are also Post-Angkorian inscriptions dating to 1st half of the 17th century (Pou 1977: 152). Greater Angkor Project excavations in 2012 identified post-Angkorian activites, but it was difficult to document archaeologically because people still live on and use the site (Greater Angkor Project 2012). Occupation mounds were also observed nearby. See also Greater Angkor Project 2012.",103.84103,13.32354,"empirical","square",90,3274.681832,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,374472.2,1473213
395,"Tuol Kouk Kroeul",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.84606,13.49129,"regression","square",84.889668,2020.487124,FALSE,TRUE,NA,NA,NA,NA,NA,NA,375111.6,1491762
396,"Trâpeang Prasat",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.69698,13.65908,"regression","horseshoe_east",87.552965,2485.19184,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,359059.4,1510398
397,"Kôk Neak Ta",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.70924,13.66706,"regression","causeway_2",88.315274,1055.802036,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,360389.9,1511271
398,"Ping Pong (Pr.)",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.94876,13.31594,"regression","horseshoe_east",89.609389,2528.856077,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,386142.7,1472319
399,"Kong Hing (Pr.)",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.97826,13.3178,"regression","horseshoe_east",87.859034,2216.340766,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,389332.1,1472507
400,"Kôk Sreah (T.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.9278,13.30717,"regression","horseshoe_east",91.746324,1005.755708,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,383862.6,1471353
401,"Kôk Chroeng",1007.5,"Date derived from analyses of inscriptions (Lustig 2009).",103.85888,13.32271,"empirical","horseshoe_east",90.784858,1636.480152,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,376414.9,1473105
402,"Kôk Prasat",923,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85907,13.32467,"graphbased","horseshoe_east",87.986391,3027.468955,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,376429,1473328
403,"Balaing (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.86089,13.33156,"regression","horseshoe_east",87.990401,2237.440554,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,376626.9,1474085
404,"Kôk Kâmnâp",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.86734,13.33002,"regression","horseshoe_east",93.856788,1341.851985,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,377330.7,1473911
405,"Srok Russei (Pr.)",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87323,13.32983,"regression","horseshoe_east",79.480421,1206.40082,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,377972.4,1473889
406,"Prasat Kôk Prasat (T.)",985,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.71397,13.44297,"graphbased","horseshoe_east",82.193569,2446.100916,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA
407,"Kouk Ta Lonn",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.90275,13.4037,"regression","horseshoe_east",90.692578,4332.763753,FALSE,TRUE,NA,NA,NA,NA,NA,NA,381202.2,1482041
408,"Kôk Yeay Ong",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.92117,13.40025,"regression","horseshoe_east",85.848693,1649.373863,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,383202.4,1481663
409,"Unknown",970,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.92365,13.39005,"graphbased","horseshoe_east",88.512141,8581.314056,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,383463.2,1480526
410,"Kroes Kôk Kanhchaon",929,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.95984,13.38359,"graphbased","horseshoe_east",90,1660.772129,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,387372.3,1479794
412,"Kôk Kroes",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.94139,13.36308,"regression","horseshoe_east",88.290192,4048.52732,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA
413,"Trâpeang Boeng (Pr.)",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.93027,13.36646,"regression","horseshoe_east",89.464484,3121.185196,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA
414,"Kôk Kroes",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.91459,13.37514,"regression","horseshoe_east",85.364541,3613.257885,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,382471.8,1478879
415,"Unknown",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.91528,13.37199,"regression","horseshoe_east",80.727515,728.131076,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,382540.9,1478530
416,"Unknown",1041,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.87921,13.32926,"graphbased","horseshoe_east",100.007968,2380.358471,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,378614.2,1473820
417,"Kôk Prasat",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.89104,13.3393,"regression","horseshoe_east",90,1559.925707,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
418,"Kôk Kroes",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.90271,13.33229,"regression","horseshoe_east",89.679932,2330.368172,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,381162.9,1474142
419,"Bos Sok",839,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.6759,13.51715,"graphbased","horseshoe_east",81.469125,1037.108476,FALSE,TRUE,NA,NA,NA,NA,NA,NA,356704.7,1494710
420,"Kouk Popel Khe",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.71976,13.59302,"regression","horseshoe_east",79.485137,854.248351,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,361502.4,1503088
421,"Kouk Trâpeang Kou",875,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.68879,13.5836,"graphbased","square",90.388384,1754.714618,TRUE,TRUE,NA,NA,NA,NA,NA,NA,358134,1502062
422,"Kôk Neak Ta",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.73878,13.39908,"regression","horseshoe_east",65.48201,2928.370739,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,363453.7,1481626
423,"Kôk Chas (6978 ?)",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018). This road was likely built at the same time as Chau Srei Vibol (Temple ID 603).",103.73068,13.41492,"regression","horseshoe_east",74.370341,1996.162177,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,362569,1483381
424,"Prasat Ponnareay (T.)",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.72795,13.41261,"regression","horseshoe_east",75.379079,4062.566101,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,362288.3,1483120
425,"Kôk Moeun Duong (6978?)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.72674,13.41069,"regression","square",72.627712,3093.596842,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,362143.7,1482905
426,"Kôk Trâpeang Chrei",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.72436,13.42018,"regression","horseshoe_east",77.974655,1464.787408,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,361884,1483966
427,"Kôk Boeng Chhouk Krâsal",985,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.06512,13.39298,"graphbased","horseshoe_east",90,784.332484,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,398782.8,1480782
428,"Phum Prei Thom",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81321,13.36784,"regression","blob",88.492566,4327.079655,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,371482.3,1478123
429,"Kouk Pravas",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81377,13.36556,"regression","horseshoe_east",90,2013.619143,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,371543.6,1477867
430,"Tuol Prasat",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80805,13.36974,"regression","horseshoe_east",80.968982,2536.827379,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,370930.3,1478334
431,"Andaung Prasat",985,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.8084,13.36788,"graphbased","horseshoe_east",79.47383,1000.505568,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,370979.2,1478132
432,"Kôk Prasat",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81387,13.36209,"regression","horseshoe_east",92.862385,1211.620074,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,371551.9,1477480
433,"Kouk Trâpeang Kou",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.82541,13.35492,"regression","horseshoe_east",89.559873,960.884359,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,372801,1476686
434,"Kôk Prasat Don Riev",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80753,13.35162,"regression","horseshoe_east",89.454384,1128.755758,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,370854.7,1476331
435,"Kouk Arak (Pr.)",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80756,13.34618,"regression","horseshoe_east",90.567317,1673.005346,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,370863.3,1475730
436,"Kôk Phlou",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81174,13.3441,"regression","horseshoe_east",87.939879,2125.60363,FALSE,TRUE,NA,NA,NA,NA,NA,NA,371314.1,1475500
437,"Kôk Kamhaeng",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80035,13.34716,"regression","horseshoe_east",101.117234,894.23979,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,370086.6,1475840
438,"Prapis (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78551,13.36588,"regression","horseshoe_east",86.423666,2440.078212,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,368502.3,1477938
439,"Kouk Prasat",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.76036,13.37856,"regression","horseshoe_east",88.652104,1818.992714,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,365769.8,1479337
440,"Kouk Krous Trâpeang",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81997,13.63496,"regression","square",87.573705,1042.507639,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,372397.3,1507666
441,"Kouk Ta Men",976,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86047,13.54042,"graphbased","square",85.985806,1834.121931,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,376685.4,1497184
442,"Neak Ta Veang",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.83767,13.33909,"regression","square",79.426473,973.018217,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,374113,1474918
443,"Prei Phdau (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78017,13.34994,"regression","horseshoe_east",89.464521,2613.668239,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,367901,1476161
444,"Kouk Ampil",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.77954,13.35441,"regression","horseshoe_east",86.478489,2747.306809,TRUE,TRUE,NA,NA,NA,NA,NA,NA,367829.5,1476654
445,"Kôk Don Kom",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78154,13.3763,"regression","horseshoe_east",74.228095,1033.203345,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,368060,1479076
446,"Trâpeang Tasit (Pr.)",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.82448,13.37249,"regression","horseshoe_east",89.396936,2059.550283,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,372714.3,1478633
447,"Kôk Sla Ket (Pr.)",963,"Date derived from art historical analyses of lintels (Polkinghorne 2007) and inscriptions (Lustig 2009).",103.79737,13.38558,"empirical","horseshoe_east",90,1699.16449,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,369780.4,1480092
448,"Kôk Ko",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.98327,13.33609,"regression","square",180,6739.629385,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,389904.3,1474520
469,"Unknown",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.94924,13.34515,"regression","horseshoe_east",88.793869,1089.499579,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
470,"Kôk Ta Ok",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.97709,13.35608,"regression","horseshoe_east",87.614056,675.824504,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,389259.2,1476721
471,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.98279,13.35708,"regression","horseshoe_east",90.806858,2069.792536,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,389852,1476843
472,"Lolei (Pr.)",893,"Radiocarbon dates from a wood frame within the sanctuary dates to AD 670-780 (Uchida et al. 2008 and Data S18).  Uchida et al. were testing if the wood in these temples was original to the temples and found the radiocarbon date to support the conclusion the wood dates from the time of the temple construction in the 9th century. That this radiocarbon date pre-dates the construction date of AD 893 might be due to the ""old wood"" effect. There is also a lintel at this temple that dates to this period (Polkinghorne 2007) and an inscription (Lustig 2009).",103.97404,13.35272,"empirical","square",90.97102,11229.31049,TRUE,FALSE,NA,NA,NA,NA,NA,NA,388893.7,1476370
473,"Kandaol Dom Khang Cheung (Pr.)",882.5,"Date derived from analyses of inscriptions (Lustig 2009).",103.96517,13.34398,"empirical","horseshoe_east",93.900524,3828.401658,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,387932.4,1475400
474,"Kandaol Dom Khang Tbong",949.5,"Date derived from analyses of inscriptions (Lustig 2009).",103.96482,13.34065,"empirical","horseshoe_east",86.134531,3947.044957,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,387897.4,1475037
475,"Ov Laok (Pr.)",710,"Date derived from art historical analyses of lintels (Polkinghorne 2007) and inscriptions (Lustig 2009).",103.96568,13.33757,"empirical","causeway_2",88.740967,4160.39513,FALSE,TRUE,NA,NA,NA,NA,NA,NA,387990.4,1474733
476,"Kôk Kroes (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.95595,13.33916,"regression","horseshoe_east",89.225723,3349.426467,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,386933.9,1474870
477,"Unknown",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.95671,13.3363,"regression","horseshoe_east",89.390467,7750.282912,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
478,"Kôk Ta Nhoung (Pr.)",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.97857,13.34257,"regression","horseshoe_east",91.527511,4316.729637,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
479,"Preah Kô (Pr.)",650,"14C date (see Data S18).",103.9728,13.34398,"empirical","horseshoe_east",90,11829.94298,FALSE,TRUE,NA,NA,NA,NA,NA,NA,388782,1475396
480,"Trâpeang Svay (T.)",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.7441,13.38488,"regression","horseshoe_east",99.210922,1441.058561,FALSE,TRUE,NA,NA,NA,NA,NA,NA,363993.5,1480039
481,"Unknown",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",104.00415,13.28538,"regression","horseshoe_east",91.218889,6270.731591,TRUE,TRUE,NA,NA,NA,NA,NA,NA,392148.6,1468910
482,"Kôk Kdei",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81418,13.33564,"regression","square",88.515181,2925.068751,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,371551.9,1474559
483,"Kôk Louk",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.7945,13.33934,"regression","horseshoe_east",80.625704,2143.879184,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,369445.2,1474980
484,"Kôk Thveng",947,"Date derived from analyses of inscriptions (Lustig 2009).",103.9294,13.35685,"empirical","horseshoe_east",93.122116,528.838836,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,384064.5,1476849
485,"Kôk Ta Suos",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.71004,13.34964,"regression","square",106.614467,4069.086587,TRUE,TRUE,NA,NA,NA,NA,NA,NA,360317,1476153
486,"Kôk Mon",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.73203,13.37388,"regression","horseshoe_east",102.528743,1006.829084,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,362698,1478835
487,"Kôk Prasat (Pr.)",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.82448,13.38954,"regression","square",100.124679,2301.394025,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,372746.7,1480539
